1025, 0.0319548, 0, 0, 0, 0, 0, 1372
1026, 0.0438544, 0, 0, 0, 0, 0, 1366
1031, 0.00172725, 0, 0, 0, 0, 0, 1274
1032, 0.00903741, 0, 0, 0, 0, 0, 1280
1033, 0.00916709, 0, 0, 0, 0, 0, 1282
1034, 0.0131674, 0, 0, 0, 0, 0, 1280
1035, 0.0113587, 0, 0, 0, 0, 0, 1286
1036, 0.0132298, 0, 0, 0, 0, 0, 1276
1041, -0.0559186, 0, 0, 0, 0, 0, 1366
1042, -0.0513617, 0, 0, 0, 0, 0, 1383
1043, -0.041855, 0, 0, 0, 0, 0, 1392
1044, -0.0354507, 0, 0, 0, 0, 0, 1402
1045, -0.0377563, 0, 0, 0, 0, 0, 1404
1046, -0.0337478, 0, 0, 0, 0, 0, 1390
1051, -0.110122, 0, 0, 0, 0, 0, 1369
1052, -0.0988351, 0, 0, 0, 0, 0, 1386
1053, -0.0919339, 0, 0, 0, 0, 0, 1406
1054, -0.0892581, 0, 0, 0, 0, 0, 1405
1055, -0.0903861, 0, 0, 0, 0, 0, 1414
1056, -0.087299, 0, 0, 0, 0, 0, 1406
1061, -0.143355, 0, 0, 0, 0, 0, 1402
1062, -0.130788, 0, 0, 0, 0, 0, 1408
1063, -0.122456, 0, 0, 0, 0, 0, 1421
1064, -0.117006, 0, 0, 0, 0, 0, 1429
1065, -0.117927, 0, 0, 0, 0, 0, 1425
1066, -0.126432, 0, 0, 0, 0, 0, 1427
1071, -0.151912, 0, 0, 0, 0, 0, 1346
1072, -0.156996, 0, 0, 0, 0, 0, 1358
1073, -0.150095, 0, 0, 0, 0, 0, 1368
1074, -0.141557, 0, 0, 0, 0, 0, 1360
1075, -0.136026, 0, 0, 0, 0, 0, 1372
1076, -0.13803, 0, 0, 0, 0, 0, 1369
1081, -0.1811, 0, 0, 0, 0, 0, 1323
1082, -0.171678, 0, 0, 0, 0, 0, 1341
1083, -0.164703, 0, 0, 0, 0, 0, 1346
1084, -0.162121, 0, 0, 0, 0, 0, 1350
1085, -0.159977, 0, 0, 0, 0, 0, 1358
1086, -0.163955, 0, 0, 0, 0, 0, 1363
1091, -0.213995, 0, 0, 0, 0, 0, 1271
1092, -0.209515, 0, 0, 0, 0, 0, 1288
1093, -0.211475, 0, 0, 0, 0, 0, 1298
1094, -0.205665, 0, 0, 0, 0, 0, 1292
1095, -0.208563, 0, 0, 0, 0, 0, 1300
1096, -0.202607, 0, 0, 0, 0, 0, 1308
1101, -0.196307, 0, 0, 0, 0, 0, 1341
1102, -0.197141, 0, 0, 0, 0, 0, 1362
1103, -0.196999, 0, 0, 0, 0, 0, 1376
1104, -0.193043, 0, 0, 0, 0, 0, 1386
1105, -0.190884, 0, 0, 0, 0, 0, 1390
1106, -0.188862, 0, 0, 0, 0, 0, 1385
1111, -0.238288, 0, 0, 0, 0, 0, 1361
1112, -0.232555, 0, 0, 0, 0, 0, 1377
1113, -0.227357, 0, 0, 0, 0, 0, 1370
1114, -0.227218, 0, 0, 0, 0, 0, 1376
1115, -0.22773, 0, 0, 0, 0, 0, 1393
1116, -0.237317, 0, 0, 0, 0, 0, 1400
1121, -0.20503, 0, 0, 0, 0, 0, 890
1122, -0.195898, 0, 0, 0, 0, 0, 900
1123, -0.199681, 0, 0, 0, 0, 0, 910
1124, -0.198104, 0, 0, 0, 0, 0, 924
1125, -0.191671, 0, 0, 0, 0, 0, 923
1126, -0.191261, 0, 0, 0, 0, 0, 922
1131, -0.200562, 0, 0, 0, 0, 0, 1288
1132, -0.193969, 0, 0, 0, 0, 0, 1296
1133, -0.19378, 0, 0, 0, 0, 0, 1306
1134, -0.199322, 0, 0, 0, 0, 0, 1298
1135, -0.196467, 0, 0, 0, 0, 0, 1317
1136, -0.204145, 0, 0, 0, 0, 0, 1297
1141, -0.177893, 0, 0, 0, 0, 0, 1388
1142, -0.180669, 0, 0, 0, 0, 0, 1387
1143, -0.176169, 0, 0, 0, 0, 0, 1404
1144, -0.170907, 0, 0, 0, 0, 0, 1409
1145, -0.177369, 0, 0, 0, 0, 0, 1403
1146, -0.175769, 0, 0, 0, 0, 0, 1385
1151, -0.178236, 0, 0, 0, 0, 0, 1286
1152, -0.177445, 0, 0, 0, 0, 0, 1295
1153, -0.1739, 0, 0, 0, 0, 0, 1297
1154, -0.17808, 0, 0, 0, 0, 0, 1305
1155, -0.181005, 0, 0, 0, 0, 0, 1293
1156, -0.177575, 0, 0, 0, 0, 0, 1302
1161, -0.109155, 0, 0, 0, 0, 0, 1299
1162, -0.103271, 0, 0, 0, 0, 0, 1316
1163, -0.106321, 0, 0, 0, 0, 0, 1326
1164, -0.107689, 0, 0, 0, 0, 0, 1321
1165, -0.113468, 0, 0, 0, 0, 0, 1338
1166, -0.106228, 0, 0, 0, 0, 0, 1336
1171, -0.124907, 0, 0, 0, 0, 0, 1347
1172, -0.119803, 0, 0, 0, 0, 0, 1367
1173, -0.114075, 0, 0, 0, 0, 0, 1364
1174, -0.120339, 0, 0, 0, 0, 0, 1373
1175, -0.118063, 0, 0, 0, 0, 0, 1370
1176, -0.126071, 0, 0, 0, 0, 0, 1370
1181, -0.0247269, 0, 0, 0, 0, 0, 1409
1182, -0.0213367, 0, 0, 0, 0, 0, 1426
1183, -0.0212352, 0, 0, 0, 0, 0, 1429
1184, -0.022671, 0, 0, 0, 0, 0, 1428
1185, -0.026608, 0, 0, 0, 0, 0, 1444
1186, -0.0307041, 0, 0, 0, 0, 0, 1446
1191, -0.0246494, 0, 0, 0, 0, 0, 1299
1192, -0.0236434, 0, 0, 0, 0, 0, 1308
1193, -0.0193198, 0, 0, 0, 0, 0, 1314
1194, -0.0220847, 0, 0, 0, 0, 0, 1323
1195, -0.0224429, 0, 0, 0, 0, 0, 1324
1196, -0.0246386, 0, 0, 0, 0, 0, 1324
1201, 0.0828679, 0, 0, 0, 0, 0, 1375
1202, 0.0856806, 0, 0, 0, 0, 0, 1394
1203, 0.0769784, 0, 0, 0, 0, 0, 1410
1204, 0.0789557, 0, 0, 0, 0, 0, 1403
1205, 0.0676369, 0, 0, 0, 0, 0, 1408
1206, 0.0631671, 0, 0, 0, 0, 0, 1415
1211, 0.0930611, 0, 0, 0, 0, 0, 1414
1212, 0.102006, 0, 0, 0, 0, 0, 1418
1213, 0.102773, 0, 0, 0, 0, 0, 1422
1214, 0.104311, 0, 0, 0, 0, 0, 1427
1215, 0.103975, 0, 0, 0, 0, 0, 1420
1216, 0.0937821, 0, 0, 0, 0, 0, 1438
1221, 0.181199, 0, 0, 0, 0, 0, 1375
1222, 0.175088, 0, 0, 0, 0, 0, 1386
1223, 0.169668, 0, 0, 0, 0, 0, 1389
1224, 0.172039, 0, 0, 0, 0, 0, 1388
1225, 0.176386, 0, 0, 0, 0, 0, 1383
1226, 0.168842, 0, 0, 0, 0, 0, 1402
1231, 0.183046, 0, 0, 0, 0, 0, 1283
1232, 0.184231, 0, 0, 0, 0, 0, 1276
1233, 0.183, 0, 0, 0, 0, 0, 1300
1234, 0.176268, 0, 0, 0, 0, 0, 1305
1235, 0.175685, 0, 0, 0, 0, 0, 1313
1236, 0.17871, 0, 0, 0, 0, 0, 1312
1241, 0.24486, 0, 0, 0, 0, 0, 1300
1242, 0.249972, 0, 0, 0, 0, 0, 1309
1243, 0.254179, 0, 0, 0, 0, 0, 1309
1244, 0.248117, 0, 0, 0, 0, 0, 1303
1245, 0.238764, 0, 0, 0, 0, 0, 1301
1246, 0.239099, 0, 0, 0, 0, 0, 1314
1251, 0.221574, 0, 0, 0, 0, 0, 1334
1252, 0.225261, 0, 0, 0, 0, 0, 1332
1253, 0.231209, 0, 0, 0, 0, 0, 1363
1254, 0.23289, 0, 0, 0, 0, 0, 1357
1255, 0.227988, 0, 0, 0, 0, 0, 1360
1256, 0.220863, 0, 0, 0, 0, 0, 1377
1261, 0.264316, 0, 0, 0, 0, 0, 1460
1262, 0.271278, 0, 0, 0, 0, 0, 1486
1263, 0.278435, 0, 0, 0, 0, 0, 1472
1264, 0.26573, 0, 0, 0, 0, 0, 1491
1265, 0.271172, 0, 0, 0, 0, 0, 1484
1266, 0.273996, 0, 0, 0, 0, 0, 1486
1271, 0.263033, 0, 0, 0, 0, 0, 1328
1272, 0.263942, 0, 0, 0, 0, 0, 1342
1273, 0.267848, 0, 0, 0, 0, 0, 1340
1274, 0.269024, 0, 0, 0, 0, 0, 1339
1275, 0.257132, 0, 0, 0, 0, 0, 1356
1276, 0.260415, 0, 0, 0, 0, 0, 1352
1281, 0.347579, 0, 0, 0, 0, 0, 1392
1282, 0.347527, 0, 0, 0, 0, 0, 1396
1283, 0.339725, 0, 0, 0, 0, 0, 1397
1284, 0.324322, 0, 0, 0, 0, 0, 1408
1285, 0.317663, 0, 0, 0, 0, 0, 1409
1286, 0.300927, 0, 0, 0, 0, 0, 1414
1291, 0.265295, 0, 0, 0, 0, 0, 1398
1292, 0.271274, 0, 0, 0, 0, 0, 1419
1293, 0.282923, 0, 0, 0, 0, 0, 1413
1294, 0.281134, 0, 0, 0, 0, 0, 1426
1295, 0.278113, 0, 0, 0, 0, 0, 1420
1296, 0.27613, 0, 0, 0, 0, 0, 1430
1301, 0.267666, 0, 0, 0, 0, 0, 1328
1302, 0.289513, 0, 0, 0, 0, 0, 1351
1303, 0.279127, 0, 0, 0, 0, 0, 1352
1304, 0.28135, 0, 0, 0, 0, 0, 1359
1305, 0.277204, 0, 0, 0, 0, 0, 1357
1306, 0.288995, 0, 0, 0, 0, 0, 1360
1311, 0.241344, 0, 0, 0, 0, 0, 1254
1312, 0.248407, 0, 0, 0, 0, 0, 1263
1313, 0.245016, 0, 0, 0, 0, 0, 1281
1314, 0.247035, 0, 0, 0, 0, 0, 1279
1315, 0.24616, 0, 0, 0, 0, 0, 1284
1316, 0.24217, 0, 0, 0, 0, 0, 1272
1321, 0.256897, 0, 0, 0, 0, 0, 1291
1322, 0.261123, 0, 0, 0, 0, 0, 1306
1323, 0.259886, 0, 0, 0, 0, 0, 1321
1324, 0.259312, 0, 0, 0, 0, 0, 1318
1325, 0.263846, 0, 0, 0, 0, 0, 1330
1326, 0.264709, 0, 0, 0, 0, 0, 1332
1331, 0.173912, 0, 0, 0, 0, 0, 1359
1332, 0.193683, 0, 0, 0, 0, 0, 1364
1333, 0.193483, 0, 0, 0, 0, 0, 1369
1334, 0.192975, 0, 0, 0, 0, 0, 1373
1335, 0.189874, 0, 0, 0, 0, 0, 1368
1336, 0.1857, 0, 0, 0, 0, 0, 1370
1341, 0.152515, 0, 0, 0, 0, 0, 1360
1342, 0.158465, 0, 0, 0, 0, 0, 1360
1343, 0.160348, 0, 0, 0, 0, 0, 1351
1344, 0.174659, 0, 0, 0, 0, 0, 1371
1345, 0.175455, 0, 0, 0, 0, 0, 1384
1346, 0.173166, 0, 0, 0, 0, 0, 1366
1351, 0.129511, 0, 0, 0, 0, 0, 1315
1352, 0.13402, 0, 0, 0, 0, 0, 1324
1353, 0.138222, 0, 0, 0, 0, 0, 1335
1354, 0.137427, 0, 0, 0, 0, 0, 1330
1355, 0.141961, 0, 0, 0, 0, 0, 1348
1356, 0.146554, 0, 0, 0, 0, 0, 1344
1361, 0.0999433, 0, 0, 0, 0, 0, 1405
1362, 0.103258, 0, 0, 0, 0, 0, 1430
1363, 0.110386, 0, 0, 0, 0, 0, 1440
1364, 0.106864, 0, 0, 0, 0, 0, 1448
1365, 0.108956, 0, 0, 0, 0, 0, 1451
1366, 0.120366, 0, 0, 0, 0, 0, 1440
